latitude,longitude,brightness
-19.318,141.757,333.3
-19.349,141.686,340.9
-19.499,142.73,337.7
-19.513,142.728,338.5
-19.516,142.753,330.6
-19.532,142.775,323.5
-19.704,144.161,346.3
-19.7,144.155,342.8
-19.716,144.154,325.4
-17.732,129.321,326.4
-19.674,142.729,336.3
-17.736,129.333,329.7
-17.764,129.347,328.6
-19.68,142.722,342.2
-17.78,129.363,334.9
-17.793,129.361,333.1
-19.425,135.213,343
-19.426,135.223,341.1
-19.442,135.204,337.2
-19.443,135.213,356.7
-19.452,135.212,337.8
-19.454,135.221,343
-19.461,135.21,335.5
-19.463,135.22,337.5
-19.982,134.142,354.1
-19.984,134.152,350.6
-19.96,133.936,342
-19.962,133.946,348.4
-19.963,133.956,347.7
-19.991,134.141,340.5
-19.993,134.15,409.2
-19.972,133.954,361.3
-19.974,133.964,344.2
-20.082,134.069,333.2
-20.109,134.009,346.8
-20.118,134.007,334.9
-20.488,126.047,358.1
-20.494,126.076,329.5
-20.514,126.102,341.8
-20.523,126.07,330.8
-20.529,126.099,345.5
-21.67,132.434,356.8
-20.513,126.097,332.1
-20.528,126.093,350.3
-21.716,132.386,348.9
-21.718,132.397,347.2
-21.764,132.444,342.1
-21.766,132.455,356.7
-21.775,132.453,340.4
-21.173,124.437,327.4
-21.19,124.433,340
-21.206,124.43,326.2
-21.178,124.429,330.4
-21.194,124.425,342
-22.765,126.123,334
-24.075,126.55,342.7
-24.079,126.573,345.5
-24.102,126.687,335.2
-24.115,126.684,346.2
-24.12,126.707,344.7
-24.106,126.567,353.4
-24.11,126.59,364
-24.119,126.563,360
-24.123,126.587,331.8
-25.823,131.59,345.4
-25.825,131.601,337.8
-25.827,131.556,333.2
-25.829,131.567,333.7
-25.84,131.576,365.1
-25.642,130.324,332.9
-25.644,130.336,331.5
-25.222,125.376,331.6
-25.225,125.37,330.6
-21.197,-50.398,304.8
-10.332,-49.507,303.7
-10.333,-49.517,303.5
11.913,2.517,310.9
11.599,2.83,304
11.597,2.839,308.1
11.722,0.958,311.7
11.721,0.968,308.2
11.719,0.977,334.3
11.718,0.986,345.9
11.717,0.995,338.9
11.71,01.04,378.7
11.709,1.049,395
11.707,1.059,326.1
11.714,0.948,365
11.713,0.957,347.8
11.712,0.966,326.6
11.71,0.975,333.5
11.709,0.984,364.7
11.708,0.994,388.4
11.706,1.003,331.7
11.7,1.048,356.4
11.698,1.057,370.9
11.705,0.947,346.7
11.697,0.945,321.8
11.417,2.203,345
11.416,2.213,315.6
11.389,1.966,305.6
11.228,-1.896,304.3
11.226,-1.885,304.3
3.473,5.57,317.3
4.595,-3.142,308.7
4.593,-3.131,308.2
32.512,6.715,300.2
32.954,3.232,300.7
32.278,3.987,306.8
31.864,6.166,307.2
31.863,6.177,302
31.838,5.972,315.7
31.668,6.061,307
30.26,8.083,316
30.258,8.095,313.3
28.686,7.193,308
43.447,4.89,314.6
-19.529,169.443,314.5
-4.593,-45.937,316.4
-4.596,-45.955,303.5
-4.531,-45.946,302.6
-4.805,-47.891,307.6
-4.683,-47.142,301.5
-4.628,-47.013,305
-4.63,-47.028,302
-4.183,-45.401,304.1
-4.19,-45.947,312.4
-4.192,-45.966,307.1
-4.525,-48.839,360
-4.527,-48.851,372.8
-4.529,-48.862,305.8
-4.049,-45.8,302.4
-4.515,-48.841,357.3
-4.517,-48.852,374.5
-4.124,-46.392,307
-4.156,-48.215,304.5
-4.164,-49.022,305.4
-4.166,-49.033,305.8
-3.667,-45.607,304.9
-4.165,-49.028,310.2
-3.786,-48.057,304.6
-3.788,-48.07,327
-3.777,-48.072,305.8
-3.323,-45.352,318.5
-3.329,-45.358,306.8
-3.858,-48.953,300.8
-3.315,-45.36,304.6
-3.306,-45.743,305.4
-3.296,-45.751,305.6
-3.845,-49.966,302.6
-3.205,-45.933,303.4
-3.085,-45.319,313.8
-3.147,-45.902,301.7
-3.077,-45.326,315.6
-3.635,-50.852,304.9
-3.208,-48.099,302
-3.205,-48.106,306.1
-3.92,-53.629,307.2
-3.364,-49.991,303.7
-3.74,-52.683,306.4
-3.111,-49.365,309.2
-3.11,-49.36,309.4
-3.1,-49.362,327.2
-3.088,-49.352,321.8
-3.09,-49.363,327.8
-2.972,-48.767,304.9
-2.962,-48.769,309.4
-3.183,-50.407,303.7
-3.08,-49.799,304
-2.849,-48.332,304.8
-2.833,-49.565,308
-2.835,-49.576,303.3
-2.763,-49.293,310.5
-3,-51.045,304.5
-2.921,-51.712,304.7
-2.912,-51.778,306.5
-2.321,-47.856,308.3
-2.323,-47.871,309
-2.31,-47.858,321.2
-2.312,-47.872,315.2
-2.858,-51.847,312.3
-2.859,-51.856,351.4
-2.846,-51.83,322.4
-2.847,-51.839,326.3
-2.85,-51.857,329.8
-2.805,-51.805,308.7
-2.789,-51.817,324.2
-2.79,-51.826,360.8
-2.791,-51.835,316.2
-2.753,-51.822,304.6
-2.754,-51.831,324.9
-2.745,-51.833,306.6
-2.698,-51.698,312.3
-2.938,-54.157,308.4
-1.707,-46.157,306
-1.695,-46.164,302.6
-2.516,-51.838,302.4
-2.193,-49.657,304.6
-2.211,-49.787,303.3
-2.263,-50.518,317.1
-2.196,-50.518,306.8
-1.824,-48.154,302.7
-2.205,-51.149,304.2
-2.296,-51.781,302.7
-2.067,-52.044,317.6
-2.058,-52.045,309.2
-2.026,-52.083,303.6
-2.027,-52.092,325.1
-1.938,-52.685,304.8
-1.9,-53.325,304.3
-1.638,-53.298,305.6
-1.726,-54.105,332.2
-1.727,-54.114,304.6
-1.716,-54.106,320.5
-1.812,-55.057,311.5
-1.639,-53.883,304.7
-1.808,-55.053,307.3
-1.78,-54.993,306.5
-1.658,-54.208,323.2
-1.659,-54.218,328.2
-1.343,-52.522,303.3
-1.536,-53.866,318.7
-1.537,-53.875,321.9
-1.46,-53.465,311.8
-1.461,-53.474,307.5
-1.777,-55.686,322
-1.779,-55.697,337.8
-1.318,-52.535,302.2
-1.453,-53.484,309.5
-1.676,-55.405,309.1
-1.429,-53.699,318
-1.43,-53.708,323.7
-1.674,-55.4,305.9
-1.408,-53.749,305.8
-1.334,-53.554,319.2
-1.308,-53.499,304.5
-1.278,-53.42,329.9
-1.28,-53.429,307.8
-1.268,-53.412,311.8
-1.269,-53.421,352.5
-1.271,-53.43,325.8
-1.306,-53.741,306.3
-1.254,-53.702,306.8
-1.224,-53.554,306.7
-1.214,-53.546,314.4
-1.215,-53.555,319.5
-1.475,-55.363,305.1
-1.524,-55.846,350.5
-1.526,-55.857,316.7
-1.172,-53.58,313.9
-1.174,-53.589,307.8
-1.226,-54.091,305.2
-1.382,-55.426,304.5
-0.765,-51.95,304.7
-0.489,-51.887,304.6
-0.231,-51.627,308.8
-0.232,-51.636,323
-0.233,-51.645,305.4
1.291,-50.153,305
1.301,-50.155,325.9
1.696,-50.753,304.3
0.712,-59.586,308.2
3.811,-51.78,305.7
3.21,-60.21,310.9
3.207,-60.215,308.1
8.684,-63.167,306.4
8.688,-63.146,305.1
44.582,126.246,315.2
44.51,126.348,302.8
44.41,125.463,304.3
44.378,125.493,325.5
44.365,125.515,310.6
44.362,125.476,308.9
44.351,125.293,318.2
44.332,125.429,310.9
44.265,125.443,315.2
44.263,125.455,337.9
44.221,125.232,301.7
44.148,124.897,300.8
43.783,124.537,312.7
43.696,125.155,301.2
43.673,125.251,301.8
43.676,124.844,304.5
43.617,125.128,315.4
43.615,125.14,316.2
43.717,124.138,301.7
43.635,124.737,305.1
43.633,124.75,314.9
43.525,121.65,302.8
41.779,123.14,302.7
41.778,123.152,306
41.761,122.499,300.1
41.304,122.756,309.1
41.161,123,300.5
36.986,126.72,302.1
36.984,126.733,312.6
-20.808,119.297,327.3
-24.57,118.932,338.4
-24.573,118.966,352.6
-24.589,118.964,351.9
-24.582,118.958,367.8
18.094,120.491,320.6
17.753,120.719,317.1
17.538,120.544,318.3
9.971,118.771,313.7
9.745,118.748,313.2
6.042,121.01,311.3
3.885,117.022,312.3
-31.095,-65.358,306
-31.104,-65.406,304.3
-31.085,-65.361,320.5
-31.088,-65.377,318.3
-31.077,-65.38,321.6
-31.08,-65.396,312.3
-30.787,-66.547,306.4
-30.789,-66.561,306.9
-30.788,-66.617,312.8
-30.776,-66.607,326.9
-30.778,-66.619,304.2
-30.761,-66.583,309
-30.763,-66.596,303.4
-30.748,-66.573,315.7
-30.751,-66.586,321
-30.806,-67.502,300.1
-30.724,-67.565,313.2
-30.726,-67.576,300.9
-30.617,-67.666,310.8
-30.607,-67.668,300.1
-29.018,-67.62,318.5
-29.004,-67.595,308.5
-29.008,-67.622,310.7
-28.634,-66.15,346.2
-28.623,-66.152,386.5
-28.626,-66.167,340.2
-27.349,-62.48,307.3
-27.355,-62.509,302.4
-27.335,-62.484,328.4
-27.341,-62.513,317.6
-27.349,-62.486,311.4
-27.335,-62.49,332.8
-27.341,-62.519,305.2
-26.465,-60.814,307.4
-26.461,-60.822,307.5
-27.41,-70.254,301.6
-27.412,-70.264,304.9
-24.347,-61.219,313.6
-24.345,-61.226,310.3
-23.866,-61.554,305.6
-23.879,-61.557,302.7
-24.047,-64.595,312
-24.054,-64.598,309
-23.04,-64.044,301.8
-23.033,-64.023,302.8
-23.827,-70.315,309.3
-22.301,-63.445,315.2
-22.28,-63.418,302.5
-22.286,-63.449,318.7
-22.315,-68.883,300.4
-18.746,-63.279,304.1
-18.742,-63.287,302.7
-15.784,-71.861,312.3
-7.377,-78.403,312.7
-6.35,-78.733,314.9
-6.351,-78.744,303.7
-6.34,-78.734,310.3
-5.977,-35.301,303.8
14.384,-12.994,300.1
-28.804,148.507,328.7
-26.351,147.335,358
-20.49,148.596,318.7
-20.343,148.173,327.3
-20.479,145.578,336.8
-20.339,145.267,341.9
-20.32,145.265,336.6
-20.322,145.255,337
-19.665,142.731,333.1
-19.289,142.567,321
-18.895,144.61,339
-18.896,144.6,348
-18.941,143.995,335.3
-18.932,143.994,351
-18.375,144.914,331.2
-18.377,144.905,329.3
-19.457,135.22,338.6
-19.44,135.218,343.9
-19.422,135.216,338.6
-19.405,135.215,347.8
-19.452,135.254,326.5
-19.456,135.212,330.7
-19.434,135.252,332.3
-19.438,135.211,341
-19.421,135.209,329.5
-19.403,135.207,342.4
-18.164,145.237,327.6
-18.158,145.217,327
-18.169,145.006,328
-18.475,141.749,333
-18.464,141.747,340.3
-18.455,141.733,381.1
-18.074,144.638,348.7
-18.075,144.628,345.9
-18.46,141.741,356.9
-18.462,141.728,342.2
-18.065,144.636,389.5
-18.066,144.627,347.3
-18.068,144.617,341.8
-18.45,141.74,351.3
-18.451,141.727,349.5
-18.056,144.635,411.5
-18.057,144.625,359.3
-18.059,144.616,346.9
-18.048,144.624,336.3
-18.037,144.573,337.5
-18.038,144.563,367.4
-18.039,144.554,354.9
-18.041,144.544,340.5
-18.032,144.542,343.9
-18.014,144.599,334.8
-18.022,144.541,333.7
-18.024,144.531,364.1
-18.004,144.607,384
-18.015,144.53,352.2
-18.021,144.481,340.8
-18.023,144.472,339.3
-18.201,143.023,341.8
-18.19,143.033,339.9
-18.465,140.024,330.5
-18.289,140.537,338.1
-18.168,141.45,328.6
-18.254,140.532,352.3
-17.893,143.129,357.1
-17.842,143.143,352.9
-17.812,143.303,342.4
-17.813,143.292,343.5
-17.833,143.142,370.4
-17.789,143.293,335.2
-17.795,143.174,348.3
-17.731,143.115,346
-17.722,143.113,346.4
-17.586,143.433,330.9
-17.545,143.459,349.6
-17.535,143.457,340.6
-17.542,143.405,362.1
-17.566,143.226,338.1
-17.496,143.425,333
-17.498,143.34,343.4
-17.484,143.23,340.4
-17.462,143.324,358.7
-17.463,143.313,355.7
-17.453,143.312,347.5
-17.455,143.302,342.5
-17.456,143.291,341.3
-18.014,138.015,340.6
-18.016,137.991,372.5
-17.207,144.128,346.4
-17.193,144.026,336.8
-17.194,144.016,338.4
-17.196,144.006,339.6
-16.955,145.264,330.6
-17.132,144,338.3
-16.785,145.622,340.1
-16.786,145.613,322.6
-16.776,145.621,433
-16.902,143.863,358.4
-16.903,143.853,340.7
-16.907,143.824,363.6
-16.911,143.794,368.7
-16.895,143.796,353.1
-16.868,143.782,334.4
-16.814,143.834,331.7
-16.806,143.837,335.8
-16.793,143.794,331
-16.758,143.779,330.2
-16.759,143.769,338.7
-16.75,143.768,331.3
-17,141.201,348.3
-17.001,141.187,328.9
-17.003,141.173,327.9
-16.989,141.199,332.9
-16.364,145.025,331.1
-16.345,145.031,324.6
-16.348,145.013,328.4
-17.264,136.52,324.3
-15.968,144.711,322.2
-15.982,143.263,328.5
-15.868,143.637,333.7
-15.834,143.566,322
-15.877,143.183,328.1
-15.757,142.885,331.1
-15.762,142.843,340.3
-16.358,137.536,326.7
-16.361,137.511,324.9
-16.344,137.535,324.3
-16.314,137.274,331.6
-16.311,137.266,338.4
-14.458,141.674,324.5
-12.479,142.086,330.8
-12.469,142.085,331.3
-12.07,142.327,330.6
-12.059,142.336,328.8
-12.06,142.326,357.5
-12.054,142.328,330.8
-11.33,142.176,327.7
-11.332,142.166,349.1
-11.333,142.156,376.6
-11.294,142.161,345.5
-11.279,142.2,331.4
-11.285,142.16,371.3
-5.254,142.284,327.3
-4.084,143.696,315.3
-3.691,139.057,314.1
-3.691,139.063,313.7
-34.465,150.883,323.7
-33.858,142.78,329
-32.969,149.736,321
19.39,-92.048,309.9
19.395,-92.055,308.5
18.744,95.363,315.8
18.597,95.412,313.5
44.742,90.259,302.6
44.742,90.251,301.9
40.443,109.263,302.1
38.575,102.486,305.9
38.303,102.614,302.3
26.571,101.671,326.2
26.575,101.666,327.6
23.773,86.393,313.4
22.798,86.194,310.9
22.795,86.224,310.8
1.297,-50.155,308.9
1.295,-50.146,315
-0.76,-51.945,302.2
-1.165,-53.575,301.4
-1.211,-53.545,308.9
-1.269,-53.424,306.9
-1.27,-53.414,309.8
-1.332,-53.557,305.6
-1.333,-53.547,307.9
-2.378,-46.497,302.4
-1.422,-53.698,307.9
-1.457,-53.464,306.4
-2.312,-47.857,307.2
-1.442,-55.445,304
-1.47,-55.406,304.4
-1.472,-55.399,304.6
-3.314,-45.349,306.4
-3.317,-45.338,307.6
-2.831,-49.066,303.1
-3.132,-49.033,302.5
-2.797,-52.372,303.7
-3.783,-48.067,307.2
-4.091,-46.612,303.8
-4.093,-46.596,309.3
-4.196,-45.954,303.7
-3.638,-50.845,316.7
-3.675,-51.104,304
-3.33,-53.932,317.4
-3.339,-53.944,322.9
-3.34,-53.933,346.7
-3.341,-53.94,330.4
-3.343,-53.929,327.4
-4.539,-45.938,302.7
-3.427,-53.899,300.9
-4.157,-49.03,303.1
-3.518,-53.843,304
-4.056,-50.568,302.7
-4.518,-48.849,318.2
-4.519,-48.838,322.7
-10.333,-49.504,303.7
-10.33,-49.51,305
-18.244,-58.285,300.6
-20.957,-59.408,301.8
-20.959,-59.394,304.4
-21.076,-59.599,304.3
-21.395,-58.577,301.8
-21.465,-59.074,303.1
-21.264,-61.977,307.2
-21.276,-61.979,319.9
-21.28,-61.959,311.8
-21.264,-61.982,311.4
-21.268,-61.962,316.1
-21.277,-61.985,304.3
-21.281,-61.965,308.2
-22.28,-63.445,307.8
-22.284,-63.421,326.2
-22.298,-63.424,320.1
-22.291,-63.428,342
-23.869,-61.548,302.6
-23.872,-61.531,309.4
-24.338,-61.199,312.8
-24.349,-61.202,313.3
-24.361,-61.204,304
-24.539,-60.857,306.1
-26.063,-58.803,305.9
-26.503,-60.402,302.5
-26.453,-60.813,302.7
-26.455,-60.799,307.7
-26.466,-60.802,307.4
-27.329,-62.491,343.7
-27.332,-62.474,325.3
-27.34,-62.494,323.6
-27.344,-62.477,320
-28.608,-66.189,315.8
-28.613,-66.166,327.1
-28.62,-66.137,328.4
-28.627,-66.172,312.6
-28.633,-66.143,345
-29.966,-62.638,303.7
-29.009,-67.605,315.9
-29.004,-67.607,303.7
-29.019,-67.611,308.8
-30.743,-66.582,310.3
-30.748,-66.555,307
-30.756,-66.587,307.4
-31.086,-65.362,319.5
-31.077,-65.39,304.4
-31.082,-65.368,322.9
-31.087,-65.345,307
43.781,124.402,300.8
43.792,124.398,306.8
43.781,124.395,323.8
44.584,126.131,315.8
44.71,126.138,300.1
-30.87,121.486,348.2
-29.8,124.794,349.7
-29.803,124.773,344
-29.789,124.803,361.6
-29.791,124.792,374.2
-29.771,124.799,356.5
-29.772,124.789,357.1
-29.774,124.778,358.5
-29.712,124.956,341.4
-29.713,124.945,355.6
-29.704,124.944,353
-29.988,122.988,349.5
-29.989,122.978,338.7
-29.971,122.975,338.6
-29.973,122.964,359.5
-29.453,124.286,374.6
-29.455,124.276,388.3
-29.444,124.284,350.4
-29.41,124.449,347.2
-29.412,124.438,342.5
-29.435,124.283,351.1
-29.4,124.457,339.1
-29.401,124.447,361.8
-29.403,124.437,353.1
-29.426,124.281,388.9
-29.428,124.271,361.9
-29.644,122.751,380.3
-29.645,122.74,355.2
-29.417,124.279,346.5
-29.635,122.749,364.5
-29.636,122.739,363.5
-29.638,122.728,337.9
-29.594,122.714,336
-28.99,125.97,339.3
-28.965,126,342.6
-28.967,125.989,341.5
-28.935,125.946,335.2
-28.766,126.4,333.9
-28.748,126.378,349.7
-28.727,126.448,335.9
-28.715,126.458,345.4
-28.717,126.446,346.4
-28.705,126.456,366.8
-28.707,126.444,338.5
-28.694,126.466,370.5
-28.696,126.453,375.7
-28.71,126.369,338.7
-28.698,126.379,352.3
-28.7,126.367,349.1
-28.724,125.836,341.7
-28.573,126.687,334.4
-28.559,126.709,339.5
-28.562,126.697,342.7
-28.686,125.828,370.2
-28.688,125.816,351.1
-28.677,125.826,349
-28.644,125.825,341.1
-28.504,124.476,334.6
-28.505,124.465,338.5
-28.493,124.484,339.6
-28.495,124.474,428.3
-28.496,124.463,444.1
-28.498,124.453,347.8
-28.501,124.432,336.8
-28.506,124.401,367.9
-28.507,124.391,355
-28.486,124.472,390.3
-28.487,124.462,389.4
-28.489,124.387,341.3
-28.491,124.377,339.5
-27.689,125.955,336.3
-27.793,125.128,337.3
-27.786,125.115,344.2
-27.326,125.284,338.4
-27.327,125.273,347.6
-27.341,125.185,347.4
-27.311,125.315,354.7
-27.313,125.304,351.6
-27.325,125.17,342.8
-27.313,125.179,398.8
-27.315,125.168,358.7
-27.306,125.166,351.7
-25.852,131.613,368.7
-25.858,131.585,357.3
-25.837,131.609,359.6
-25.843,131.581,343.3
-25.85,131.605,387.3
-25.856,131.576,341
-25.83,131.629,328
-25.836,131.601,351.9
-25.64,130.388,334.4
-25.644,130.365,354.4
-25.649,130.341,345.2
-25.654,130.318,334.4
-25.631,130.361,355.3
-25.636,130.338,343.4
-25.651,130.361,336
-25.655,130.337,335.3
-25.633,130.381,344.4
-25.637,130.358,363
-25.642,130.334,340.8
-26.655,124.452,377.5
-26.657,124.442,347.1
-26.644,124.461,349.1
-26.646,124.451,351.1
-26.647,124.44,349.1
-26.625,124.403,348.2
-26.626,124.393,348.2
-26.628,124.383,343.5
-26.622,124.36,342.4
-25.369,131.19,365.7
-25.374,131.163,344.6
-26.591,124.39,346.6
-26.592,124.38,350.6
-25.366,131.182,370.4
-26.552,124.394,344.5
-26.545,124.381,353.9
-26.536,124.38,345.5
-26.54,124.348,351.4
-26.542,124.338,352.1
-25.253,125.419,344.2
-25.255,125.407,338.1
-25.219,125.37,341.6
-25.208,125.38,359.6
-25.21,125.368,370.4
-24.921,122.294,347.3
-24.911,122.302,380.7
-24.912,122.292,353.6
-24.133,126.704,417.9
-24.135,126.69,378.8
-24.12,126.716,370.3
-24.122,126.702,401.4
-24.137,126.618,348.6
-24.139,126.604,385.6
-24.141,126.59,361.4
-24.144,126.577,378.5
-24.146,126.563,364.4
-24.109,126.714,339.8
-24.111,126.7,346.2
-24.126,126.616,372.7
-24.129,126.602,390.4
-24.118,126.6,353.4
-24.096,126.575,393.1
-24.098,126.562,373.8
-24.086,126.573,347.8
-24.077,126.557,359.5
-24.08,126.543,349
-24.05,126.652,341.5
-24.053,126.638,358.9
-24.576,118.945,345.7
-23.365,120.858,356.6
-22.081,126.812,375.5
-22.084,126.796,365.9
-22.511,123.647,423.4
-22.513,123.637,400.6
-22.502,123.646,399.5
-22.504,123.635,392
-21.718,125.449,343.7
-21.71,125.455,367.2
-21.699,125.453,351.5
-21.463,126.047,351.9
-22.111,119.315,354.1
-22.112,119.304,363.8
-22.102,119.303,343.9
-21.102,125.808,343.6
-21.099,125.802,344.4
-21.162,124.346,352.6
-22.141,117.286,334.1
-22.142,117.271,340.6
-20.542,126.098,345.8
-20.515,126.062,359.7
-20.512,126.071,345
-20.514,126.057,344.8
-20.484,126.036,341
-19.368,123.834,340.3
-19.37,123.823,344.4
-19.371,123.812,342.5
-19.358,123.832,396.1
-19.36,123.821,407.3
-17.996,128.393,353
-17.983,128.39,354.3
-17.985,128.407,339.9
-17.989,128.384,351.6
-17.952,127.978,331.2
-17.388,128.93,335.8
-17.393,128.904,335.8
-17.398,128.878,334.8
-17.388,128.925,342.7
-17.397,128.873,334.6
-17.373,128.922,339.7
-17.383,128.87,336.6
-17.359,128.919,354.1
-17.345,128.916,340.5
-17.474,125.08,347.2
-15.992,129.895,331.5
-15.976,129.892,335.9
-15.983,129.859,323.4
-15.39,131.389,315.8
-8.133,117.8,314.5
-8.134,117.791,314.3
2.222,111.608,312.8
3.076,112.941,314.2
22.915,-99.081,300.3
33.777,-109.508,310.2
33.775,-109.519,300.9
53.846,-124.397,322.1
32.164,74.494,304.7
32.06,74.511,308.9
31.754,74.563,303.4
31.469,73.92,305.3
30.339,74.605,316.1
30.337,74.617,315.9
29.862,77.174,308.8
30.671,72.255,314.5
30.693,71.977,328.2
30.654,71.736,310.2
30.647,71.788,307.7
30.223,74.069,307.1
30.469,71.672,316.2
30.452,71.733,309.5
30.443,71.731,308.6
30.366,71.689,308.8
29.754,75.322,313.7
28.82,80.177,304.4
28.925,79.357,307.3
30.23,70.621,307.9
29.51,74.945,310.2
29.974,71.337,309.5
29.717,72.461,308.4
29.707,72.463,308.9
27.208,74.253,314.8
24.868,67.162,311.4
23.193,72.29,311.6
23.257,71.78,316.4
23.05,71.865,324.5
23.048,71.876,313.9
22.932,69.7,315.4
22.508,72.469,320.2
22.506,72.479,320.8
22.475,72.456,319.5
22.802,69.706,317.2
22.801,69.716,321
22.391,72.402,312.6
21.586,74.331,312.5
18.768,79.978,316.2
18.76,80.018,314.3
18.691,80.163,314.1
19.37,71.353,313.6
16.601,77.17,315.2
16.596,77.197,315.6
16.595,77.191,314.9
33.677,70.738,318.6
33.676,70.75,305
-6.345,-78.733,301
9.858,-63.316,303.2
9.741,-63.457,310.6
9.735,-63.462,311.3
9.655,-63.589,301.3
9.649,-63.553,311.6
9.661,-63.559,306.3
37.17,111.722,302.4
37.119,105.751,307.3
38.084,106.625,300.3
39.067,110.286,303.1
39.352,112.58,301.9
39.35,112.563,308.4
39.642,113.571,307.3
39.641,113.564,302.8
39.393,110.632,300.8
39.489,110.512,306.1
39.704,110.246,302
39.367,106.913,303.2
39.387,106.92,303.3
39.461,106.919,302
40.115,110.372,308.6
40.402,109.71,314.8
40.674,111.772,306.6
40.488,109.993,302.5
40.445,109.252,306.6
40.622,109.738,312.1
40.739,108.537,301.3
40.737,108.525,311.2
40.8,107.695,303.5
28.497,49.709,314
28.495,49.72,322.8
27.998,48.742,321.5
27.018,49.577,321.9
25.604,54.423,311.6
13.645,40.79,337.7
13.644,40.801,345.3
13.642,40.812,352.8
13.635,40.789,347.1
13.634,40.8,351
13.632,40.811,337.6
13.632,40.793,346
13.631,40.804,337
13.073,36.309,320.1
12.751,35.844,334.8
12.673,34.956,319
12.068,35.589,320.4
12.065,35.614,331.2
12.031,35.659,318
12.015,35.558,318
12.026,35.652,320.7
12.01,35.552,318
11.485,35.305,319.3
11.481,35.298,318
10.96,34.485,315.6
10.279,37.092,335.7
10.277,37.111,335.2
10.275,37.083,332.1
10.273,37.102,334.6
10.27,37.121,319.3
10.168,35.606,310.1
9.884,37.327,314.7
9.887,37.337,312.6
10.46,32.03,324.5
10.338,32.947,318.7
10.334,32.983,319.4
10.461,32.024,323.9
9.989,32.843,320.4
9.985,32.88,327.2
9.972,32.841,319.1
9.968,32.878,326.4
9.984,32.837,318.7
9.98,32.874,340.4
-2.097,40.874,324
-2.099,40.883,322.4
-5.001,33.918,386.4
-5.207,34.507,343.9
-5.204,34.502,338.6
-5.207,34.517,328
-5.254,34.367,354.6
-5.462,34.449,341.4
-5.473,34.448,327.3
-5.47,34.441,336.5
-5.473,34.456,329
-7.399,33.699,319.6
-9.613,32.945,323.8
-9.925,33.242,329.8
-10.41,35.563,320.5
-10.583,32.292,323.7
-10.678,29.655,311.4
-13.061,37.298,332
-13.272,38.479,338.6
-13.273,38.488,336.3
-13.317,38.034,335.9
-14.717,40.464,319.6
-14.628,37.065,332.2
-15.26,39.526,333
-14.93,37.05,323
-15.992,39.41,345.7
-16.16,39.298,330.5
-15.979,33.626,328.7
-19.577,44.521,337.2
-19.579,44.516,334.3
-19.774,44.826,323.3
-18.337,32.63,313.4
-18.859,35.922,335.9
-18.86,35.932,327.2
-18.912,35.908,317.1
-18.967,35.301,323.9
-19.138,35.636,328.9
-19.437,34.882,318.7
-20.21,34.58,342.2
-20.212,34.59,331.2
-19.944,32.625,319.1
-19.997,32.691,327.2
-21.903,44.787,326.3
-19.873,29.718,320.4
-20.621,32.803,323
-23.05,43.72,328.4
-23.052,43.746,342
-23.04,43.74,325.6
-23.055,43.739,339.4
-22.11,35.319,336.5
-21.907,33.946,323
-21.967,34.324,326.1
-22.098,35.112,337.1
-22.099,35.122,335.1
-22.701,35.201,323.2
-22.702,35.21,324
-23.102,34.688,321
-23.24,34.753,343.7
-23.242,34.763,331.8
-23.281,34.776,339.7
-23.528,34.765,325.3
-23.529,34.774,326.2
-23.854,33.311,324.5
-23.771,30.402,340.2
-24.272,32.866,330.3
46.033,53.404,310.3
46.024,53.401,309.2
44.25,41.955,313.6
44.243,41.947,304.5
44.213,40.984,310.7
44.211,40.978,314.5
43.893,42.351,321.3
43.926,41.589,305.5
43.924,41.62,310
43.932,41.615,314.8
42.785,46.883,319.6
42.749,46.925,312.5
42.808,45.449,327.2
42.806,45.468,316.6
42.804,45.461,325.9
42.764,45.415,327.3
41.932,47.762,303.9
41.916,47.733,326.6
41.517,48.006,303.2
39.396,53.178,303.9
39.394,53.191,312.4
40.246,46.426,301
40.214,46.259,304.5
40.213,46.273,310.8
38.852,54.239,306.3
37.77,53.921,313
34.887,43.869,310.2
32.245,51.416,310.4
32.243,51.428,318.6
32.165,49.062,317.2
32.163,49.073,318.1
32.351,47.705,332.2
32.349,47.716,313.7
32.068,49.09,314.6
32.066,49.101,333
32.147,48.517,321.1
32.146,48.527,315.3
32.258,47.258,318.3
32.175,47.518,317.8
32.107,47.547,322.9
32.105,47.558,314.8
32.118,47.403,309.3
32.116,47.414,319.5
31.456,49.56,313.4
31.406,48.65,316.7
31.303,48.775,315.6
31.438,47.834,312.5
31.436,47.844,309.2
31.274,48.73,317.5
31.212,48.947,324.8
31.21,48.958,334.3
31.134,49.32,318.9
31.274,48.12,324.7
31.217,48.496,319.3
31.039,49.395,323.4
31.139,48.588,312.7
30.921,48.857,317.3
30.919,48.868,326.9
31.082,47.622,333.4
31.004,48.139,354.9
31.003,48.149,323.3
30.72,49.825,316.7
30.93,48.022,314.2
31.03,47.28,329.9
31.028,47.29,322.6
