latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-22.393,32.047,325.4,3.1,1.7,2017-11-20,1215,A,49,6.0NRT,309.6,42.8,D
-22.132,32.702,327.8,3.5,1.8,2017-11-20,1215,A,65,6.0NRT,307.7,66.9,D
-22.124,32.696,326.3,3.5,1.8,2017-11-20,1215,A,47,6.0NRT,306.9,56.3,D
-23.938,21.051,362.1,1.1,1.1,2017-11-20,1215,A,74,6.0NRT,321.8,75.9,D
-22.077,32.076,330.2,3.2,1.7,2017-11-20,1215,A,71,6.0NRT,306.7,73,D
-22.075,32.103,326.7,3.2,1.7,2017-11-20,1215,A,61,6.0NRT,309.4,49.6,D
-22.081,32.072,330.7,3.2,1.7,2017-11-20,1215,A,73,6.0NRT,307.2,76.4,D
-20.879,34.238,321.1,4.8,2,2017-11-20,1215,A,35,6.0NRT,301.2,76.9,D
-20.089,33,320.5,4.1,1.9,2017-11-20,1215,A,39,6.0NRT,303.3,65.4,D
-19.995,32.684,323.2,3.9,1.8,2017-11-20,1215,A,63,6.0NRT,298.8,117.4,D
-20.005,32.679,323.8,3.9,1.8,2017-11-20,1215,A,66,6.0NRT,300.5,122.4,D
-18.748,31.182,323.4,3.2,1.7,2017-11-20,1215,A,66,6.0NRT,303.4,54.2,D
-18.752,31.178,322.2,3.2,1.7,2017-11-20,1215,A,56,6.0NRT,303.9,45.7,D
-20.113,22.379,341.6,1,1,2017-11-20,1215,A,68,6.0NRT,316.3,24.1,D
-20.103,22.387,343.5,1,1,2017-11-20,1215,A,52,6.0NRT,319.1,24,D
-20.094,22.385,350,1,1,2017-11-20,1215,A,81,6.0NRT,321,37.5,D
-20.083,22.393,336.2,1,1,2017-11-20,1215,A,45,6.0NRT,318.6,13.1,D
-20.046,22.397,339.7,1,1,2017-11-20,1215,A,39,6.0NRT,319.8,19.8,D
-18.61,27.614,328.3,1.8,1.3,2017-11-20,1215,A,35,6.0NRT,306.4,22.3,D
-19.215,22.614,342.1,1,1,2017-11-20,1215,A,59,6.0NRT,306.4,35.5,D
-19.134,22.536,333.3,1,1,2017-11-20,1215,A,76,6.0NRT,305.9,17.5,D
-19.125,22.534,327.2,1,1,2017-11-20,1215,A,49,6.0NRT,307.9,9.6,D
-18.896,22.469,348.2,1,1,2017-11-20,1215,A,81,6.0NRT,306,42.7,D
-18.897,22.46,357.4,1,1,2017-11-20,1215,A,85,6.0NRT,309.5,64.1,D
-18.9,22.374,366.5,1,1,2017-11-20,1215,A,0,6.0NRT,296.3,91.2,D
-17.496,30.517,322.7,3.1,1.7,2017-11-20,1215,A,33,6.0NRT,302.6,26.3,D
-19.479,17.141,336.9,1.7,1.3,2017-11-20,1215,A,71,6.0NRT,316.6,48.9,D
-18.727,22.17,346,1,1,2017-11-20,1215,A,89,6.0NRT,313.8,29,D
-18.718,22.168,337.1,1,1,2017-11-20,1215,A,69,6.0NRT,315.5,14.1,D
-18.637,22.091,336.3,1,1,2017-11-20,1215,A,43,6.0NRT,316.7,17.7,D
-18.199,23.987,339.9,1.1,1,2017-11-20,1215,A,61,6.0NRT,314.6,27.9,D
-18.73,17.312,342.3,1.6,1.2,2017-11-20,1215,A,83,6.0NRT,320.7,50,D
-18.718,17.311,341.2,1.6,1.2,2017-11-20,1215,A,84,6.0NRT,319.5,43.1,D
-17.272,26.612,329.8,1.6,1.2,2017-11-20,1215,A,58,6.0NRT,305.4,25.2,D
-17.968,16.811,336.7,1.7,1.3,2017-11-20,1215,A,44,6.0NRT,303.7,46.9,D
-15.959,21.004,341.2,1,1,2017-11-20,1215,A,86,6.0NRT,311.4,24.2,D
-15.791,21.664,326.1,1,1,2017-11-20,1215,A,29,6.0NRT,304.2,12.9,D
-15.351,22.979,328.5,1.1,1,2017-11-20,1215,A,27,6.0NRT,305.3,7.7,D
-15.453,21.332,332.5,1,1,2017-11-20,1215,A,56,6.0NRT,305.4,18,D
-15.5,20.213,336.5,1,1,2017-11-20,1215,A,84,6.0NRT,307,22.5,D
-15.297,21.003,334.3,1,1,2017-11-20,1215,A,64,6.0NRT,310.2,16.3,D
-14.965,20.561,323.6,1,1,2017-11-20,1215,A,52,6.0NRT,304,7.7,D
-14.545,22.252,324.9,1,1,2017-11-20,1215,A,60,6.0NRT,301.7,12.4,D
-14.409,22.926,327.8,1.1,1,2017-11-20,1215,A,63,6.0NRT,298.4,15.8,D
-11.561,29.8,322.4,3.6,1.8,2017-11-20,1215,A,64,6.0NRT,298.9,72.6,D
-11.307,30.563,322,4.1,1.9,2017-11-20,1215,A,36,6.0NRT,296.6,60,D
-10.754,29.969,317,3.8,1.8,2017-11-20,1215,A,65,6.0NRT,294.7,51.7,D
-8.714,24.564,315.5,1.6,1.2,2017-11-20,1220,A,68,6.0NRT,291.2,15.4,D
-10.011,13.389,322.7,2.4,1.5,2017-11-20,1220,A,46,6.0NRT,284.7,41.3,D
-8.673,18.611,328.6,1,1,2017-11-20,1220,A,85,6.0NRT,294.7,21.8,D
-8.312,19.155,314.1,1,1,2017-11-20,1220,A,65,6.0NRT,292.7,8.5,D
-6.623,18.923,319.9,1,1,2017-11-20,1220,A,64,6.0NRT,301.3,10.3,D
-6.424,17.602,316,1.1,1,2017-11-20,1220,A,71,6.0NRT,295,10,D
-6.425,17.593,313.9,1.1,1,2017-11-20,1220,A,68,6.0NRT,294.7,8.4,D
-6.156,18.26,316.7,1,1,2017-11-20,1220,A,70,6.0NRT,294.1,9,D
-5.922,18.421,319.5,1,1,2017-11-20,1220,A,73,6.0NRT,297,11,D
-3.011,14.848,325,1.4,1.2,2017-11-20,1220,A,76,6.0NRT,289.8,27.7,D
-3.001,14.847,317.8,1.4,1.2,2017-11-20,1220,A,29,6.0NRT,289.1,15.5,D
-1.487,17.571,309,1,1,2017-11-20,1220,A,40,6.0NRT,292.8,3.6,D
-1.744,15.44,309.7,1.3,1.1,2017-11-20,1220,A,47,6.0NRT,291.4,7.6,D
-1.465,14.891,309.3,1.4,1.2,2017-11-20,1220,A,38,6.0NRT,291.8,5.8,D
-0.704,18.228,312.1,1,1,2017-11-20,1220,A,57,6.0NRT,294.6,4.9,D
-0.502,18.668,310.7,1,1,2017-11-20,1220,A,54,6.0NRT,292.2,4.8,D
-0.774,15.726,315.8,1.2,1.1,2017-11-20,1220,A,69,6.0NRT,294.6,11.2,D
-0.776,15.716,315.8,1.2,1.1,2017-11-20,1220,A,69,6.0NRT,294.6,11.2,D
-0.185,18.695,328.4,1,1,2017-11-20,1220,A,82,6.0NRT,296.6,21.5,D
-0.189,18.668,316.5,1,1,2017-11-20,1220,A,69,6.0NRT,296.6,8.5,D
-0.563,15.135,319,1.3,1.1,2017-11-20,1220,A,74,6.0NRT,293.1,16.2,D
-0.561,15.139,317.1,1.3,1.1,2017-11-20,1220,A,72,6.0NRT,293.2,13.5,D
-0.158,17.405,311.3,1,1,2017-11-20,1220,A,57,6.0NRT,292.7,5.4,D
-0.143,15.572,309.8,1.2,1.1,2017-11-20,1220,A,50,6.0NRT,291.7,5,D
1.424,16.175,313.2,1.1,1,2017-11-20,1220,A,66,6.0NRT,292.2,8.2,D
1.291,9.483,304.5,3.2,1.7,2017-11-20,1220,A,28,6.0NRT,285.6,11.9,D
3.309,18.733,312.9,1.1,1,2017-11-20,1220,A,62,6.0NRT,296.4,5.6,D
3.7,19.346,323.5,1.1,1.1,2017-11-20,1220,A,77,6.0NRT,297.7,16.8,D
3.749,19.444,315,1.1,1.1,2017-11-20,1220,A,62,6.0NRT,298.3,7.2,D
3.773,19.482,316.9,1.1,1.1,2017-11-20,1220,A,68,6.0NRT,297.8,9.8,D
3.727,19.154,316.8,1.1,1,2017-11-20,1220,A,66,6.0NRT,298,9,D
3.853,19.332,314.2,1.1,1.1,2017-11-20,1220,A,62,6.0NRT,297.8,6.1,D
3.915,19.633,344.1,1.2,1.1,2017-11-20,1220,A,87,6.0NRT,295.6,55.2,D
3.913,19.623,314.4,1.2,1.1,2017-11-20,1220,A,54,6.0NRT,294.4,7.8,D
4.097,19.48,313.3,1.1,1.1,2017-11-20,1220,A,51,6.0NRT,296.1,6.2,D
4.095,19.47,330.1,1.1,1.1,2017-11-20,1220,A,83,6.0NRT,297,27.2,D
4.106,18.898,318.8,1.1,1,2017-11-20,1220,A,71,6.0NRT,297.6,10.5,D
4.104,18.766,314.8,1.1,1,2017-11-20,1220,A,63,6.0NRT,295.6,6.4,D
5.293,26.998,314.5,4.3,1.9,2017-11-20,1220,A,71,6.0NRT,296.3,65.6,D
4.253,19.425,314.6,1.1,1.1,2017-11-20,1220,A,62,6.0NRT,294.4,7.5,D
4.175,18.873,317.1,1.1,1,2017-11-20,1220,A,68,6.0NRT,297.1,8.8,D
5.296,26.99,316.4,4.3,1.9,2017-11-20,1220,A,74,6.0NRT,296.6,79.2,D
4.095,17.593,313.1,1,1,2017-11-20,1220,A,61,6.0NRT,299.1,5.6,D
4.093,17.584,311,1,1,2017-11-20,1220,A,54,6.0NRT,298.4,4.1,D
4.112,17.394,315.7,1,1,2017-11-20,1220,A,67,6.0NRT,298.5,7.2,D
4.295,18.42,317.7,1,1,2017-11-20,1220,A,69,6.0NRT,297.2,8.9,D
4.229,17.953,324.4,1,1,2017-11-20,1220,A,78,6.0NRT,299,16.5,D
4.227,17.944,321.2,1,1,2017-11-20,1220,A,65,6.0NRT,299,12.9,D
4.398,18.494,316.6,1.1,1,2017-11-20,1220,A,67,6.0NRT,298.4,7.1,D
4.487,19.057,315.7,1.1,1,2017-11-20,1220,A,65,6.0NRT,297.9,8.5,D
4.537,18.112,324.5,1,1,2017-11-20,1220,A,78,6.0NRT,296.8,16.8,D
4.681,18.813,317.4,1.1,1,2017-11-20,1220,A,71,6.0NRT,298.8,10.2,D
4.677,18.784,317.8,1.1,1,2017-11-20,1220,A,71,6.0NRT,298.7,10.1,D
4.676,18.774,318.4,1.1,1,2017-11-20,1220,A,72,6.0NRT,300.2,10.6,D
4.697,18.461,327.8,1.1,1,2017-11-20,1220,A,82,6.0NRT,299.3,21.7,D
4.694,18.246,321.4,1,1,2017-11-20,1220,A,75,6.0NRT,300.4,11.8,D
4.644,17.89,320.6,1,1,2017-11-20,1220,A,73,6.0NRT,298.3,12.2,D
4.642,17.881,329,1,1,2017-11-20,1220,A,82,6.0NRT,297.9,21.9,D
4.703,18.245,315.7,1,1,2017-11-20,1220,A,38,6.0NRT,299,6.4,D
4.925,19.411,319,1.2,1.1,2017-11-20,1220,A,65,6.0NRT,295.7,14.2,D
4.855,18.92,315.8,1.1,1,2017-11-20,1220,A,48,6.0NRT,298.9,7.4,D
4.861,18.923,314.5,1.1,1,2017-11-20,1220,A,66,6.0NRT,298.8,6.4,D
4.736,18.029,317.8,1,1,2017-11-20,1220,A,70,6.0NRT,299.4,9.6,D
4.879,18.981,318.9,1.1,1,2017-11-20,1220,A,73,6.0NRT,299.3,10.8,D
4.877,18.971,313.5,1.1,1,2017-11-20,1220,A,62,6.0NRT,298.3,5.6,D
4.853,18.796,314.1,1.1,1,2017-11-20,1220,A,65,6.0NRT,298.1,6.7,D
4.899,19.059,335.5,1.1,1.1,2017-11-20,1220,A,76,6.0NRT,300.2,34,D
4.958,19.071,319.3,1.1,1.1,2017-11-20,1220,A,73,6.0NRT,298.4,11.7,D
4.886,18.038,325.3,1,1,2017-11-20,1220,A,79,6.0NRT,299.8,16.2,D
4.92,18.027,315.6,1,1,2017-11-20,1220,A,67,6.0NRT,298.1,7.9,D
4.701,16.366,323,1,1,2017-11-20,1220,A,77,6.0NRT,298.6,14.6,D
5.177,19.669,314.4,1.2,1.1,2017-11-20,1220,A,56,6.0NRT,290.2,9.6,D
5.173,19.637,369.9,1.2,1.1,2017-11-20,1220,A,100,6.0NRT,293.7,143,D
5.172,19.626,361.9,1.2,1.1,2017-11-20,1220,A,100,6.0NRT,288.9,111,D
4.906,16.508,320.6,1,1,2017-11-20,1220,A,75,6.0NRT,299.5,12.3,D
4.933,16.504,320.4,1,1,2017-11-20,1220,A,75,6.0NRT,299.9,12,D
5.197,17.442,312.3,1,1,2017-11-20,1220,A,44,6.0NRT,285.2,5.7,D
4.284,8.146,312.9,3.6,1.8,2017-11-20,1220,A,56,6.0NRT,287.3,56.5,D
4.283,8.172,312.3,3.6,1.8,2017-11-20,1220,A,53,6.0NRT,287.6,57.4,D
4.934,8.317,310.3,3.4,1.7,2017-11-20,1220,A,0,6.0NRT,289.2,29.9,D
4.929,8.313,309.4,3.4,1.7,2017-11-20,1220,A,0,6.0NRT,289.1,27.5,D
6.285,15.284,312.8,1.1,1,2017-11-20,1220,A,65,6.0NRT,296.5,6.8,D
6.433,15.419,319.8,1,1,2017-11-20,1220,A,75,6.0NRT,296.2,13.2,D
6.815,17.365,319.6,1,1,2017-11-20,1220,A,73,6.0NRT,297.1,10,D
8.012,26.15,313.7,4.1,1.9,2017-11-20,1220,A,63,6.0NRT,292,46.3,D
6.953,17.76,323.1,1,1,2017-11-20,1220,A,77,6.0NRT,299.4,12.9,D
6.962,17.489,318.4,1,1,2017-11-20,1220,A,72,6.0NRT,297.8,8.6,D
8.014,24.768,316.4,3.2,1.7,2017-11-20,1220,A,67,6.0NRT,290.4,47.3,D
8.011,24.763,318,3.2,1.7,2017-11-20,1220,A,64,6.0NRT,290.1,53.7,D
7.011,17.061,320.5,1,1,2017-11-20,1220,A,51,6.0NRT,301.2,9.2,D
-33.988,21.251,318.8,1.4,1.2,2017-11-20,1210,A,62,6.0NRT,299,17.8,D
-33.989,21.235,317.6,1.4,1.2,2017-11-20,1210,A,56,6.0NRT,298.9,16.1,D
-30.6,29.693,331.3,1.4,1.2,2017-11-20,1210,A,82,6.0NRT,303.6,34.3,D
-29.301,30.188,319.1,1.6,1.3,2017-11-20,1210,A,69,6.0NRT,297.8,19.1,D
-29.301,30.2,327.2,1.6,1.3,2017-11-20,1210,A,79,6.0NRT,302.3,34,D
-29.061,29.67,328.8,1.5,1.2,2017-11-20,1210,A,79,6.0NRT,308,28,D
-29.064,29.654,328.3,1.5,1.2,2017-11-20,1210,A,78,6.0NRT,309.9,27.7,D
-28.657,30.964,328.5,1.9,1.3,2017-11-20,1210,A,75,6.0NRT,308,37,D
36.789,7.701,305.4,1.1,1,2017-11-20,1230,A,61,6.0NRT,293.7,5.3,D
36.867,6.98,304.2,1.1,1,2017-11-20,1230,A,58,6.0NRT,291.5,5.9,D
42.26,9.401,311.1,1,1,2017-11-20,1230,A,71,6.0NRT,285.9,12.9,D
-2.938,-42.057,317.7,2.9,1.6,2017-11-20,1245,T,60,6.0NRT,299,29.2,D
-2.944,-42.039,320.3,2.9,1.6,2017-11-20,1245,T,61,6.0NRT,299.4,39.4,D
-3.306,-41.087,331.4,2.4,1.5,2017-11-20,1245,T,81,6.0NRT,302.6,68.2,D
-3.725,-42.288,323.4,2.9,1.6,2017-11-20,1245,T,63,6.0NRT,304.2,41.4,D
-4.703,-38.534,327.9,1.4,1.2,2017-11-20,1245,T,71,6.0NRT,308.6,14.3,D
-5.016,-36.953,332,1.1,1.1,2017-11-20,1245,T,68,6.0NRT,311.5,14,D
-5.02,-36.95,330,1.1,1.1,2017-11-20,1245,T,50,6.0NRT,311.7,10,D
-5.235,-37.005,332.6,1.1,1.1,2017-11-20,1245,T,71,6.0NRT,310.2,13.2,D
-5.173,-38.149,330,1.3,1.1,2017-11-20,1245,T,70,6.0NRT,309.2,13,D
-5.647,-36.232,329.6,1.1,1,2017-11-20,1245,T,62,6.0NRT,312.5,8.7,D
-5.938,-38.296,357,1.3,1.1,2017-11-20,1245,T,98,6.0NRT,306.9,90.9,D
-6.035,-38.462,327,1.4,1.2,2017-11-20,1245,T,60,6.0NRT,308,15.4,D
-5.312,-43.62,318.4,3.4,1.7,2017-11-20,1245,T,32,6.0NRT,297.9,56.4,D
-5.322,-43.627,317.7,3.4,1.7,2017-11-20,1245,T,27,6.0NRT,297.3,50.9,D
-7.183,-35.198,329.1,1,1,2017-11-20,1245,T,67,6.0NRT,304.7,13.7,D
-6.928,-37.642,334,1.2,1.1,2017-11-20,1245,T,75,6.0NRT,312.4,15,D
-6.927,-37.791,339.6,1.2,1.1,2017-11-20,1245,T,83,6.0NRT,312.8,28.4,D
-7.376,-35.201,330.2,1,1,2017-11-20,1245,T,65,6.0NRT,303.8,15.6,D
-6.386,-42.43,323.3,2.7,1.6,2017-11-20,1245,T,49,6.0NRT,295.6,44.6,D
-6.39,-42.438,326.4,2.7,1.6,2017-11-20,1245,T,73,6.0NRT,295.2,60.4,D
-6.394,-42.414,336.6,2.7,1.6,2017-11-20,1245,T,85,6.0NRT,298.2,116.2,D
-7.026,-40.141,325.8,1.7,1.3,2017-11-20,1245,T,49,6.0NRT,305,15.7,D
-7.78,-38.763,331.5,1.3,1.1,2017-11-20,1245,T,63,6.0NRT,312.7,14.6,D
-8.512,-37.019,328.9,1.1,1,2017-11-20,1245,T,64,6.0NRT,311.8,14.6,D
-9.022,-35.406,324.2,1,1,2017-11-20,1245,T,63,6.0NRT,305.3,9.9,D
-9.247,-36.491,325.8,1,1,2017-11-20,1245,T,67,6.0NRT,303.1,14.2,D
-9.49,-35.854,320.1,1,1,2017-11-20,1245,T,27,6.0NRT,302.4,7.3,D
-9.113,-44.497,315.6,3.4,1.7,2017-11-20,1245,T,7,6.0NRT,294.8,41.1,D
-10.719,-39.335,327.9,1.3,1.1,2017-11-20,1245,T,61,6.0NRT,306.9,11.3,D
-11.39,-44.232,321.6,3,1.6,2017-11-20,1245,T,25,6.0NRT,299.2,40.2,D
-17.304,-46.157,317.4,3.1,1.7,2017-11-20,1245,T,46,6.0NRT,293.4,40.1,D
-17.301,-46.163,317,3.1,1.7,2017-11-20,1245,T,55,6.0NRT,293.6,39.9,D
-15.968,129.865,306.1,2.6,1.6,2017-11-20,1330,T,63,6.0NRT,289.9,15.8,N
-14.497,132.486,304.9,1.6,1.2,2017-11-20,1330,T,55,6.0NRT,291.6,7.7,N
-26.362,147.343,304.3,2.3,1.5,2017-11-20,1325,T,59,6.0NRT,286.2,26.2,N
-26.349,147.34,323.4,2.3,1.5,2017-11-20,1325,T,100,6.0NRT,284.7,75.9,N
-26.349,147.358,303.9,2.3,1.5,2017-11-20,1325,T,46,6.0NRT,279.6,23.8,N
-26.353,147.335,325,2.3,1.5,2017-11-20,1325,T,100,6.0NRT,286.7,80.7,N
-25.606,130.356,304.2,3.2,1.7,2017-11-20,1325,T,42,6.0NRT,293.1,26.6,N
-20.266,143.125,314.2,1.5,1.2,2017-11-20,1325,T,58,6.0NRT,294.9,17.7,N
-20.228,143.147,308.3,1.5,1.2,2017-11-20,1325,T,15,6.0NRT,294.5,10.6,N
-19.707,144.158,312.2,1.9,1.3,2017-11-20,1325,T,84,6.0NRT,285.8,30,N
-19.71,144.141,311.6,1.9,1.3,2017-11-20,1325,T,83,6.0NRT,286.8,28.8,N
-19.695,144.156,306.2,1.9,1.3,2017-11-20,1325,T,67,6.0NRT,285.8,21.3,N
-20.932,134.657,311.1,1.4,1.2,2017-11-20,1325,T,53,6.0NRT,278.9,23.4,N
-18.872,136.367,306,1.1,1,2017-11-20,1325,T,52,6.0NRT,293.6,5.1,N
-18.355,139.662,305,1.1,1,2017-11-20,1325,T,28,6.0NRT,294.1,4.5,N
-18.357,139.652,325.4,1.1,1,2017-11-20,1325,T,100,6.0NRT,294.7,23.6,N
-18.35,139.655,308.2,1.1,1,2017-11-20,1325,T,70,6.0NRT,293.9,7.6,N
-17.543,141.293,308.7,1.3,1.1,2017-11-20,1325,T,75,6.0NRT,293,9.4,N
-17.546,141.287,303.6,1.3,1.1,2017-11-20,1325,T,37,6.0NRT,293,4.7,N
-17.025,141.964,337.5,1.5,1.2,2017-11-20,1325,T,100,6.0NRT,292.3,66.5,N
-17.027,141.95,318.3,1.5,1.2,2017-11-20,1325,T,96,6.0NRT,291.3,25.2,N
-18.81,127.098,318.5,4.6,2,2017-11-20,1325,T,97,6.0NRT,290.7,129.6,N
-18.811,127.093,316.6,4.6,2,2017-11-20,1325,T,93,6.0NRT,290.9,113.5,N
-17.049,141.119,304.4,1.3,1.1,2017-11-20,1325,T,44,6.0NRT,293.9,5.1,N
-17.051,141.106,303.7,1.3,1.1,2017-11-20,1325,T,33,6.0NRT,293.7,4.6,N
-17.039,141.117,307.8,1.3,1.1,2017-11-20,1325,T,71,6.0NRT,293.9,8.3,N
-16.996,141.203,307.3,1.3,1.1,2017-11-20,1325,T,70,6.0NRT,292.7,8.5,N
-16.998,141.19,309.2,1.3,1.1,2017-11-20,1325,T,76,6.0NRT,292.8,10,N
-17.002,141.166,306,1.3,1.1,2017-11-20,1325,T,49,6.0NRT,292.9,6.6,N
-16.526,133.427,314,1.5,1.2,2017-11-20,1325,T,88,6.0NRT,293.7,17,N
-36.602,140.936,311.9,1.1,1,2017-11-20,1320,T,84,6.0NRT,291.3,12.3,N
-36.593,140.934,301.9,1.1,1,2017-11-20,1320,T,45,6.0NRT,290.4,5.3,N
45.144,9.941,314.5,1.1,1.1,2017-11-20,1235,A,71,6.0NRT,284.2,18.6,D
8.867,-0.567,312.4,2.9,1.6,2017-11-20,1400,A,50,6.0NRT,286.1,27.3,D
9.35,0.06,317.3,3.3,1.7,2017-11-20,1400,A,24,6.0NRT,290.1,46.6,D
9.186,-1.404,327.8,2.5,1.5,2017-11-20,1400,A,82,6.0NRT,296.6,65.2,D
9.291,-2.229,322.8,2.2,1.4,2017-11-20,1400,A,75,6.0NRT,287.6,50.9,D
9.288,-2.249,319.6,2.2,1.4,2017-11-20,1400,A,67,6.0NRT,289.4,39.6,D
9.302,-2.236,327.3,2.2,1.4,2017-11-20,1400,A,73,6.0NRT,289.1,57.5,D
9.665,0.035,337.5,3.4,1.7,2017-11-20,1400,A,88,6.0NRT,289.2,172.2,D
9.662,0.027,324.6,3.4,1.7,2017-11-20,1400,A,76,6.0NRT,290,72.6,D
9.588,-1.095,321.5,2.7,1.6,2017-11-20,1400,A,57,6.0NRT,296.8,31.5,D
9.628,-1.344,328.8,2.6,1.6,2017-11-20,1400,A,81,6.0NRT,290.3,70,D
9.633,-1.349,324.8,2.6,1.6,2017-11-20,1400,A,72,6.0NRT,291,55.3,D
9.664,-1.208,327.8,2.7,1.6,2017-11-20,1400,A,79,6.0NRT,299,61.3,D
9.615,-1.605,322.9,2.5,1.5,2017-11-20,1400,A,67,6.0NRT,294.5,49.9,D
9.854,-1.146,322.2,2.7,1.6,2017-11-20,1400,A,53,6.0NRT,289.9,42.9,D
9.785,-1.709,316.1,2.5,1.5,2017-11-20,1400,A,0,6.0NRT,290.8,28.7,D
10.02,-3.041,316.6,1.9,1.4,2017-11-20,1400,A,0,6.0NRT,272.9,32.4,D
9.549,-10.84,327.4,1.1,1.1,2017-11-20,1400,A,82,6.0NRT,296.8,24.5,D
9.875,-9.637,329.4,1,1,2017-11-20,1400,A,82,6.0NRT,299.5,21.5,D
9.911,-9.521,313.8,1,1,2017-11-20,1400,A,59,6.0NRT,299.2,5.4,D
10.064,-8.584,312.8,1,1,2017-11-20,1400,A,54,6.0NRT,292,7.8,D
9.908,-9.661,315.7,1,1,2017-11-20,1400,A,64,6.0NRT,299.2,6.9,D
9.995,-9.698,323.4,1,1,2017-11-20,1400,A,76,6.0NRT,300.3,14.7,D
9.993,-9.708,321.9,1,1,2017-11-20,1400,A,74,6.0NRT,300.5,13.2,D
10.06,-9.437,335.6,1,1,2017-11-20,1400,A,87,6.0NRT,303.2,27.5,D
10.226,-8.546,328.4,1,1,2017-11-20,1400,A,81,6.0NRT,300.6,18.9,D
10.235,-8.548,325.7,1,1,2017-11-20,1400,A,78,6.0NRT,298.8,14.5,D
10.204,-9.021,318,1,1,2017-11-20,1400,A,28,6.0NRT,292.5,6.6,D
10.405,-8.124,324.8,1,1,2017-11-20,1400,A,77,6.0NRT,300.9,11.7,D
10.415,-8.116,325.8,1,1,2017-11-20,1400,A,75,6.0NRT,301.7,12.5,D
10.214,-9.519,329.7,1,1,2017-11-20,1400,A,63,6.0NRT,304.2,17.3,D
10.213,-9.528,355.2,1,1,2017-11-20,1400,A,97,6.0NRT,304,65.3,D
10.411,-8.274,324.3,1,1,2017-11-20,1400,A,76,6.0NRT,300.7,12,D
10.219,-10.055,327.5,1,1,2017-11-20,1400,A,79,6.0NRT,302.2,18.7,D
10.228,-10.057,326.1,1,1,2017-11-20,1400,A,77,6.0NRT,302.6,17.1,D
10.558,-8.084,321.8,1,1,2017-11-20,1400,A,56,6.0NRT,296.9,9.6,D
10.498,-8.89,334.2,1,1,2017-11-20,1400,A,83,6.0NRT,305.8,21.5,D
10.497,-8.899,324.8,1,1,2017-11-20,1400,A,72,6.0NRT,306,9.8,D
10.476,-9.172,324.5,1,1,2017-11-20,1400,A,72,6.0NRT,305.2,10.2,D
10.28,-10.578,315.4,1.1,1,2017-11-20,1400,A,59,6.0NRT,297.9,8.6,D
10.502,-9.192,328.7,1,1,2017-11-20,1400,A,78,6.0NRT,305.3,15.4,D
10.542,-8.977,328.7,1,1,2017-11-20,1400,A,77,6.0NRT,306.1,14.9,D
10.541,-8.986,321.7,1,1,2017-11-20,1400,A,49,6.0NRT,303.9,6.8,D
10.458,-9.621,323.4,1,1,2017-11-20,1400,A,70,6.0NRT,307.9,8.3,D
10.253,-10.998,313.4,1.1,1.1,2017-11-20,1400,A,54,6.0NRT,298.3,5.1,D
10.482,-9.578,338.9,1,1,2017-11-20,1400,A,88,6.0NRT,307.7,29.6,D
10.481,-9.588,355.7,1,1,2017-11-20,1400,A,98,6.0NRT,308.2,63.4,D
10.277,-11.033,323.6,1.1,1.1,2017-11-20,1400,A,76,6.0NRT,300.9,16.1,D
10.61,-8.885,325.3,1,1,2017-11-20,1400,A,69,6.0NRT,307.8,7.3,D
10.609,-8.894,326.1,1,1,2017-11-20,1400,A,74,6.0NRT,308.2,8,D
10.588,-9.164,323.7,1,1,2017-11-20,1400,A,70,6.0NRT,306.1,9.5,D
10.518,-9.833,352.6,1,1,2017-11-20,1400,A,96,6.0NRT,308.9,56,D
10.514,-9.861,332.9,1,1,2017-11-20,1400,A,83,6.0NRT,307,19.9,D
10.551,-9.8,335.1,1,1,2017-11-20,1400,A,85,6.0NRT,307.1,22.6,D
10.56,-9.802,324.9,1,1,2017-11-20,1400,A,59,6.0NRT,308.1,9.2,D
10.672,-9.229,326.3,1,1,2017-11-20,1400,A,75,6.0NRT,307.9,11.1,D
10.725,-9.053,325,1,1,2017-11-20,1400,A,67,6.0NRT,306,8.5,D
10.708,-9.17,326.5,1,1,2017-11-20,1400,A,75,6.0NRT,309.2,9.3,D
10.834,-8.349,331.3,1,1,2017-11-20,1400,A,80,6.0NRT,305.9,19.2,D
10.833,-8.358,354.2,1,1,2017-11-20,1400,A,97,6.0NRT,305.4,61.3,D
10.515,-10.544,319.2,1.1,1,2017-11-20,1400,A,66,6.0NRT,299.4,11.6,D
10.594,-10.262,327,1.1,1,2017-11-20,1400,A,77,6.0NRT,300.1,20.2,D
10.755,-9.414,322.3,1,1,2017-11-20,1400,A,66,6.0NRT,307.2,7.1,D
10.697,-9.873,326.3,1,1,2017-11-20,1400,A,66,6.0NRT,307.2,9.1,D
10.64,-10.324,324.5,1.1,1,2017-11-20,1400,A,74,6.0NRT,300.7,16.7,D
11.017,-8.163,322.2,1,1,2017-11-20,1400,A,59,6.0NRT,302.4,8.8,D
10.227,-13.457,313.1,1.6,1.2,2017-11-20,1400,A,58,6.0NRT,296.5,11.4,D
10.802,-9.792,321,1,1,2017-11-20,1400,A,55,6.0NRT,304.9,6.9,D
10.811,-9.793,326.1,1,1,2017-11-20,1400,A,69,6.0NRT,304.2,12.2,D
10.939,-8.968,323,1,1,2017-11-20,1400,A,65,6.0NRT,308,5.6,D
